MSSubClass-20,MSZoning-RL,LotFrontage-80,LotShape-Reg,LotConfig-FR2,Neighborhood-Veenker,Condition1-Feedr,BldgType-1Fam,HouseStyle-1Story,OverallQual-6,OverallCond-8,YearBuilt-1976,YearRemodAdd-1976,RoofStyle-Gable,Exterior1st-MetalSd,Exterior2nd-MetalSd,MasVnrType-None,MasVnrArea-0,ExterQual-TA,ExterCond-TA,Foundation-CBlock,BsmtQual-Gd,BsmtCond-TA,BsmtExposure-Gd,BsmtFinType1-ALQ,BsmtFinSF1-978,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-284,TotalBsmtSF-1262,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-1262,BsmtFullBath-0,BsmtHalfBath-1,FullBath-2,HalfBath-0,BedroomAbvGr-3,KitchenQual-TA,TotRmsAbvGrd-6,Functional-Typ,Fireplaces-1,FireplaceQu-TA,GarageType-Attchd,GarageYrBlt-1976,GarageFinish-RFn,GarageCars-2,GarageArea-460,GarageQual-TA,WoodDeckSF-298,OpenPorchSF-0,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-5,YrSold-2007,SaleType-WD,SaleCondition-Normal,SalePrice-181500,gt_100000
MSSubClass-70,MSZoning-RL,LotFrontage-60,LotShape-IR1,LotConfig-Corner,Neighborhood-Crawfor,Condition1-Norm,BldgType-1Fam,HouseStyle-2Story,OverallQual-7,OverallCond-5,YearBuilt-1915,YearRemodAdd-1970,RoofStyle-Gable,Exterior1st-Wd Sdng,Exterior2nd-Wd Shng,MasVnrType-None,MasVnrArea-0,ExterQual-TA,ExterCond-TA,Foundation-BrkTil,BsmtQual-TA,BsmtCond-Gd,BsmtExposure-No,BsmtFinType1-ALQ,BsmtFinSF1-216,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-540,TotalBsmtSF-756,HeatingQC-Gd,CentralAir-Y,Electrical-SBrkr,GrLivArea-1717,BsmtFullBath-1,BsmtHalfBath-0,FullBath-1,HalfBath-0,BedroomAbvGr-3,KitchenQual-Gd,TotRmsAbvGrd-7,Functional-Typ,Fireplaces-1,FireplaceQu-Gd,GarageType-Detchd,GarageYrBlt-1998,GarageFinish-Unf,GarageCars-3,GarageArea-642,GarageQual-TA,WoodDeckSF-0,OpenPorchSF-35,EnclosedPorch-272,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-2,YrSold-2006,SaleType-WD,SaleCondition-Abnorml,SalePrice-140000,gt_100000
MSSubClass-50,MSZoning-RL,LotFrontage-85,LotShape-IR1,LotConfig-Inside,Neighborhood-Mitchel,Condition1-Norm,BldgType-1Fam,HouseStyle-1.5Fin,OverallQual-5,OverallCond-5,YearBuilt-1993,YearRemodAdd-1995,RoofStyle-Gable,Exterior1st-VinylSd,Exterior2nd-VinylSd,MasVnrType-None,MasVnrArea-0,ExterQual-TA,ExterCond-TA,Foundation-Wood,BsmtQual-Gd,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-GLQ,BsmtFinSF1-732,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-64,TotalBsmtSF-796,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-1362,BsmtFullBath-1,BsmtHalfBath-0,FullBath-1,HalfBath-1,BedroomAbvGr-1,KitchenQual-TA,TotRmsAbvGrd-5,Functional-Typ,Fireplaces-0,FireplaceQu-NA,GarageType-Attchd,GarageYrBlt-1993,GarageFinish-Unf,GarageCars-2,GarageArea-480,GarageQual-TA,WoodDeckSF-40,OpenPorchSF-30,EnclosedPorch-0,Fence-MnPrv,MiscFeature-Shed,MiscVal-700,MoSold-10,YrSold-2009,SaleType-WD,SaleCondition-Normal,SalePrice-143000,gt_100000
MSSubClass-60,MSZoning-RL,LotFrontage-NA,LotShape-IR1,LotConfig-Corner,Neighborhood-NWAmes,Condition1-PosN,BldgType-1Fam,HouseStyle-2Story,OverallQual-7,OverallCond-6,YearBuilt-1973,YearRemodAdd-1973,RoofStyle-Gable,Exterior1st-HdBoard,Exterior2nd-HdBoard,MasVnrType-Stone,MasVnrArea-240,ExterQual-TA,ExterCond-TA,Foundation-CBlock,BsmtQual-Gd,BsmtCond-TA,BsmtExposure-Mn,BsmtFinType1-ALQ,BsmtFinSF1-859,BsmtFinType2-BLQ,BsmtFinSF2-32,BsmtUnfSF-216,TotalBsmtSF-1107,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-2090,BsmtFullBath-1,BsmtHalfBath-0,FullBath-2,HalfBath-1,BedroomAbvGr-3,KitchenQual-TA,TotRmsAbvGrd-7,Functional-Typ,Fireplaces-2,FireplaceQu-TA,GarageType-Attchd,GarageYrBlt-1973,GarageFinish-RFn,GarageCars-2,GarageArea-484,GarageQual-TA,WoodDeckSF-235,OpenPorchSF-204,EnclosedPorch-228,Fence-NA,MiscFeature-Shed,MiscVal-350,MoSold-11,YrSold-2009,SaleType-WD,SaleCondition-Normal,SalePrice-200000,gt_100000
MSSubClass-50,MSZoning-RM,LotFrontage-51,LotShape-Reg,LotConfig-Inside,Neighborhood-OldTown,Condition1-Artery,BldgType-1Fam,HouseStyle-1.5Fin,OverallQual-7,OverallCond-5,YearBuilt-1931,YearRemodAdd-1950,RoofStyle-Gable,Exterior1st-BrkFace,Exterior2nd-Wd Shng,MasVnrType-None,MasVnrArea-0,ExterQual-TA,ExterCond-TA,Foundation-BrkTil,BsmtQual-TA,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-Unf,BsmtFinSF1-0,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-952,TotalBsmtSF-952,HeatingQC-Gd,CentralAir-Y,Electrical-FuseF,GrLivArea-1774,BsmtFullBath-0,BsmtHalfBath-0,FullBath-2,HalfBath-0,BedroomAbvGr-2,KitchenQual-TA,TotRmsAbvGrd-8,Functional-Min1,Fireplaces-2,FireplaceQu-TA,GarageType-Detchd,GarageYrBlt-1931,GarageFinish-Unf,GarageCars-2,GarageArea-468,GarageQual-Fa,WoodDeckSF-90,OpenPorchSF-0,EnclosedPorch-205,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-4,YrSold-2008,SaleType-WD,SaleCondition-Abnorml,SalePrice-129900,gt_100000
MSSubClass-190,MSZoning-RL,LotFrontage-50,LotShape-Reg,LotConfig-Corner,Neighborhood-BrkSide,Condition1-Artery,BldgType-2fmCon,HouseStyle-1.5Unf,OverallQual-5,OverallCond-6,YearBuilt-1939,YearRemodAdd-1950,RoofStyle-Gable,Exterior1st-MetalSd,Exterior2nd-MetalSd,MasVnrType-None,MasVnrArea-0,ExterQual-TA,ExterCond-TA,Foundation-BrkTil,BsmtQual-TA,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-GLQ,BsmtFinSF1-851,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-140,TotalBsmtSF-991,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-1077,BsmtFullBath-1,BsmtHalfBath-0,FullBath-1,HalfBath-0,BedroomAbvGr-2,KitchenQual-TA,TotRmsAbvGrd-5,Functional-Typ,Fireplaces-2,FireplaceQu-TA,GarageType-Attchd,GarageYrBlt-1939,GarageFinish-RFn,GarageCars-1,GarageArea-205,GarageQual-Gd,WoodDeckSF-0,OpenPorchSF-4,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-1,YrSold-2008,SaleType-WD,SaleCondition-Normal,SalePrice-118000,gt_100000
MSSubClass-20,MSZoning-RL,LotFrontage-70,LotShape-Reg,LotConfig-Inside,Neighborhood-Sawyer,Condition1-Norm,BldgType-1Fam,HouseStyle-1Story,OverallQual-5,OverallCond-5,YearBuilt-1965,YearRemodAdd-1965,RoofStyle-Hip,Exterior1st-HdBoard,Exterior2nd-HdBoard,MasVnrType-None,MasVnrArea-0,ExterQual-TA,ExterCond-TA,Foundation-CBlock,BsmtQual-TA,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-Rec,BsmtFinSF1-906,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-134,TotalBsmtSF-1040,HeatingQC-Ex,CentralAir-Y,Electrical-SBrkr,GrLivArea-1040,BsmtFullBath-1,BsmtHalfBath-0,FullBath-1,HalfBath-0,BedroomAbvGr-3,KitchenQual-TA,TotRmsAbvGrd-5,Functional-Typ,Fireplaces-0,FireplaceQu-NA,GarageType-Detchd,GarageYrBlt-1965,GarageFinish-Unf,GarageCars-1,GarageArea-384,GarageQual-TA,WoodDeckSF-0,OpenPorchSF-0,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-2,YrSold-2008,SaleType-WD,SaleCondition-Normal,SalePrice-129500,gt_100000
MSSubClass-20,MSZoning-RL,LotFrontage-NA,LotShape-IR2,LotConfig-Inside,Neighborhood-Sawyer,Condition1-Norm,BldgType-1Fam,HouseStyle-1Story,OverallQual-5,OverallCond-6,YearBuilt-1962,YearRemodAdd-1962,RoofStyle-Hip,Exterior1st-HdBoard,Exterior2nd-Plywood,MasVnrType-None,MasVnrArea-0,ExterQual-TA,ExterCond-TA,Foundation-CBlock,BsmtQual-TA,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-ALQ,BsmtFinSF1-737,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-175,TotalBsmtSF-912,HeatingQC-TA,CentralAir-Y,Electrical-SBrkr,GrLivArea-912,BsmtFullBath-1,BsmtHalfBath-0,FullBath-1,HalfBath-0,BedroomAbvGr-2,KitchenQual-TA,TotRmsAbvGrd-4,Functional-Typ,Fireplaces-0,FireplaceQu-NA,GarageType-Detchd,GarageYrBlt-1962,GarageFinish-Unf,GarageCars-1,GarageArea-352,GarageQual-TA,WoodDeckSF-140,OpenPorchSF-0,EnclosedPorch-0,Fence-NA,MiscFeature-NA,MiscVal-0,MoSold-9,YrSold-2008,SaleType-WD,SaleCondition-Normal,SalePrice-144000,gt_100000
MSSubClass-20,MSZoning-RL,LotFrontage-NA,LotShape-IR1,LotConfig-Corner,Neighborhood-NAmes,Condition1-Norm,BldgType-1Fam,HouseStyle-1Story,OverallQual-6,OverallCond-5,YearBuilt-1960,YearRemodAdd-1960,RoofStyle-Hip,Exterior1st-MetalSd,Exterior2nd-MetalSd,MasVnrType-BrkFace,MasVnrArea-212,ExterQual-TA,ExterCond-TA,Foundation-CBlock,BsmtQual-TA,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-BLQ,BsmtFinSF1-733,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-520,TotalBsmtSF-1253,HeatingQC-TA,CentralAir-Y,Electrical-SBrkr,GrLivArea-1253,BsmtFullBath-1,BsmtHalfBath-0,FullBath-1,HalfBath-1,BedroomAbvGr-2,KitchenQual-TA,TotRmsAbvGrd-5,Functional-Typ,Fireplaces-1,FireplaceQu-Fa,GarageType-Attchd,GarageYrBlt-1960,GarageFinish-RFn,GarageCars-1,GarageArea-352,GarageQual-TA,WoodDeckSF-0,OpenPorchSF-213,EnclosedPorch-176,Fence-GdWo,MiscFeature-NA,MiscVal-0,MoSold-5,YrSold-2008,SaleType-WD,SaleCondition-Normal,SalePrice-157000,gt_100000
MSSubClass-45,MSZoning-RM,LotFrontage-51,LotShape-Reg,LotConfig-Corner,Neighborhood-BrkSide,Condition1-Norm,BldgType-1Fam,HouseStyle-1.5Unf,OverallQual-7,OverallCond-8,YearBuilt-1929,YearRemodAdd-2001,RoofStyle-Gable,Exterior1st-Wd Sdng,Exterior2nd-Wd Sdng,MasVnrType-None,MasVnrArea-0,ExterQual-TA,ExterCond-TA,Foundation-BrkTil,BsmtQual-TA,BsmtCond-TA,BsmtExposure-No,BsmtFinType1-Unf,BsmtFinSF1-0,BsmtFinType2-Unf,BsmtFinSF2-0,BsmtUnfSF-832,TotalBsmtSF-832,HeatingQC-Ex,CentralAir-Y,Electrical-FuseA,GrLivArea-854,BsmtFullBath-0,BsmtHalfBath-0,FullBath-1,HalfBath-0,BedroomAbvGr-2,KitchenQual-TA,TotRmsAbvGrd-5,Functional-Typ,Fireplaces-0,FireplaceQu-NA,GarageType-Detchd,GarageYrBlt-1991,GarageFinish-Unf,GarageCars-2,GarageArea-576,GarageQual-TA,WoodDeckSF-48,OpenPorchSF-112,EnclosedPorch-0,Fence-GdPrv,MiscFeature-NA,MiscVal-0,MoSold-7,YrSold-2007,SaleType-WD,SaleCondition-Normal,SalePrice-132000,gt_100000
